title,brand,price,url,img,description,source,date,sold,priceOnRequest
Louis Vuitton Escale Malachite 40mm in Platinum Unpolished Full Set New,Other,79000,https://www.windvintage.com/louis-vuitton-escale-malachite-40mm-in-platinum-unpolished-full-set-new,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779301412691-DR7H28F1V3K61NNE2RC8/Image+17.jpeg,This is an incredible timepiece produced by Louis Vuitton. It is the Louis Vuitton Escale Malachite 40mm - a limited edition timepiece of 30 examples. It is powered by the automatic calibre LFT023. The case is made of platinum and features white gold hands and hour markers. It features a stunning malachite dial which is out of this world. This is certainly one of the most attractive Louis Vuitton watches and shows why everyone is enthusiastic about their watchmaking. The watch is brand new. It comes full set from the original owner and is running great. It was purchased in 2026.,Wind Vintage,2026-04-19,False,False
Patek Philippe World Time Reference 5330G-001 in 18K WG Unpolished Full Set,Patek Philippe,65000,https://www.windvintage.com/patek-philippe-reference-5330g-001-full-set,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779140754067-DJN2U08GBN1POWZRA08L/Image+99.jpeg,"The Patek Philippe world time reference 5330G-001 is an incredible timepiece. The dial is a beautiful opaline blue-gray with ""carbon"" pattern that is complemented by the denim-style strap. Patek Philippe really hit this one out the park by making a world time an everyday watch. The case measures 40mm in diameter. It appears to be unpolished. The watch is powered by the calibre 240 HU C. This example was sold in 2024. We do not know the service history, but the watch is running well. It comes with box and papers.",Wind Vintage,2026-04-19,False,False
Patek Philippe Calatrava Reference 5120G-001 in White Gold Unpolished,Patek Philippe,16500,https://www.windvintage.com/patek-philippe-calatrava-reference-5120g-001-in-white-gold-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1778101741778-4W1V512V3VXKY138BT08/Image+49.jpeg,"This Patek Philippe Calatrava reference 5210 is a fantastic dress watch. The white gold case measures 35mm in diameter. The case appears to be unpolished. It features a beautiful Clous de Paris bezel with white dial. The watch is powered by the microrotor calibre 240/111. We do not know the service history, but the watch is running well. It does not come with a box or papers. We do now knot he date of production.",Wind Vintage,2026-04-19,False,False
Patek Philippe Nautilus Ref 3800 w/ Box &amp; Extract,Patek Philippe,73000,https://www.windvintage.com/patek-philippe-nautilus-reference-38001-w-box-extract-1,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1778780298360-R1F3BTP0KO33BYBXE0O5/Image+71.jpeg,"The Patek Philippe Nautilus is one of the most desired watch on the planet. The introduction of the model marked the first true sports watch from the manufacturer in 1976. Along with the Audemars Piguet Royal Oak, it ushered in the world of integrated sports watches which are adored by watch enthusiasts today. This Patek Philippe Nautilus is a very cool reference 3800/1 in stainless steel. The watch dates to 1990 and was sold the same year. The case has been polished. It measures 37mm in diameter (39mm in length). The dial is very attractive. It is powered by an automatic calibre 335 S C. It will fit a wrist up to 7 inches. The watch comes with box and an Extract from the Archives. We do not know the service history, but it is running well",Wind Vintage,2026-04-19,False,False
Patek Philippe Manta Ray Gondolo 10 Day Ref. 5100G-001 in 18K WG Full Set,Patek Philippe,45000,https://www.windvintage.com/patek-philippe-manta-ray-ref-5100g-001-full-set,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779217566855-3TXALKXRO1Y19NKV5MUQ/Image+12.jpeg,"This Patek Philippe Manta Ray reference 5100G-001 in white gold is an incredible modern dress watch that pays homage to the “Manta Ray” Patek Philippe cases purportedly designed by Gilbert Albert in the 1950’s. The watch features a rectangular blue dial with a small seconds sub dial at 6 o’clock and a 10 day power reserve indicator at 12 o’clock. It measures 34mm by 46mm including the widest point of the case and the crown. The watch features an exhibition caseback displaying the manually wound 28-20 movement. The white gold case has been lightly polished. The watch comes with a Patek Philippe black leather strap and a 18k white gold signed pin buckle. The watch comes as a “full set” with original box and papers. It was originally sold in 2001. We do not know the full service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Patek Philippe 5905P-001 in Platinum with Box and Pouch Unpolished,Patek Philippe,59000,https://www.windvintage.com/patek-philippe-5905p-001-in-platinum-with-box-and-pouch-,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/5fd6c821-b4a1-4a63-bd0c-578e677d123b/DSC07317.JPG,"The Patek Philippe reference 5905P-001 is a very special self-winding annual calendar flyback chronograph. The platinum case measures 42mm in diameter. We believe the case is unpolished. It is paired on a beautiful Patek Philippe strap and platinum deployant. It has a stunning blue dial. The case is 40mm in diameter. The watch is powered by the calibre CH 28‑520 QA 24H. This watch retailed for over $80,000. The watch comes with box and a Patek Philippe pouch. It does not come with papers. We do not know the date of production. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
A. Lange &amp; Söhne Saxonia Jubiläums Langematik Ref. 302.025 in Platinum Full Set,A. Lange,44000,https://www.windvintage.com/a-lange-shne-saxonia-jubilums-langematik-ref-302025-in-platinum-full-set,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/5dd74bc0-72dd-42d9-ae63-9388249d1275/DSC02020.JPG,"The case is made of platinum, and measures approximately 37mm in diameter, 44mm lug to lug and is 8.5mm thick. It features an exhibition caseback displaying the caliber L921.7 movement. The watch was made in an anniversary series of 500 pieces. The watch comes as a “full set” with a box and papers. The watch dates to 2009. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Gallet Flying Officer Chronograph on Gay Frères Stretch Rivet Bracelet Unpolished,Other,29000,https://www.windvintage.com/gallet-flying-officer-chronograph-on-gay-frres-stretch-rivet-bracelet-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780319631708-XKG7AMFZX6SW9ZX33GC9/Image+30.jpeg,"This is an incredible example of the rare Gallet Flight Officer (also described as “Flying Officer”) from the 1940s. It is one of the earliest examples with the first dial variant with no “Patent” dial. The serial is very close to President Harry Truman’s example. The early Gallet Flying Officers were the first chronographs to also incorporate a passive world timer. Examples were famously used by pilots in World War 2 and then-Senator Harry S. Truman famously had one just like this. The Gallet Flying Officer is one of the most beautiful sport chronographs ever made. The watch appears to be unpolished. It has a manual-wind movement (Caliber 150 made by Venus), and is 34.5mm in diameter. This watch is paired on a stretch Gay Frères bracelet which is period correct. We do not know the service history, but it is running well. The watch does not come with box and papers.",Wind Vintage,2026-04-19,False,False
Enicar Sherpa Reference 140/013 Unpolished,Other,1900,https://www.windvintage.com/enicar-sherpa-reference-140013-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780341985360-O2G3HP7Y6MW11QXJ85AB/Image+45.jpeg,"This Enicar Sherpa is an exceptionally cool stainless steel wristwatch. The case measures approximately 35mm in diameter and just over 42mm lug-to-lug. The watch features a sunburst soleil dial that has turned to a warm silver hue. The dial has printed numerals at the 6, 9 and 12 positions and features a date window at 3 o’clock on the dial. This watch is from circa 1964, does not include box or papers, has a manual-wind movement (Caliber AR 1141). We do not know the service history but it is running well.",Wind Vintage,2026-04-19,False,False
Enicar Seapearl Ref. 124/003 Unpolished,Other,1500,https://windvintage.com/enicar-seapearl-ref-124/003-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1781272061363-00JZF1V0ZYUPF1LCT90N/Image+24.jpeg,"This Enicar Seapearl is another highly attractive stainless steel wristwatch. The case measures approximately 35mm in diameter and just over 43mm lug-to-lug. The watch features a sunburst soleil dial with applied indices at 3, 6, 9 and 12 positions. It powered an automatic movement. This watch does not include a box or papers. We do not know the service history but it is running well.",Wind Vintage,2026-04-19,False,False
Abercrombie &amp; Fitch Seafarer Ref 2443 Unpolished,Other,29000,https://www.windvintage.com/abercrombie-fitch-seafarer-ref-2443-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1777310528530-1AQ04NL2KQXFCIV50PWN/Image+15.jpeg,"The most desirable models from the retailer would be the Seafarer. This reference 2443 is the first of two variants with the “psychedelic” tidal register in graduated colors. variant. It is much more similar to the Seafarer reference 346. The later version had more of a Tiffany blue color in the minute register and the tidal register was both that Tiffany blue color and yellow rather than graduated colors. All of these early Seafarer models are extremely rare. The watch features a Valjoux 72 movement which was modified to incorporate a tide complication. The case appears to be unpolished. This Seafarer has a steel case and measures in at 38mm wide. The bottom right lug is bent from an impact. The dial is weathered, but appears to be original. It is paired on a contemporary beads of rice bracelet. The lume in the hands has been redone. The watch does not come with box and papers. It was recently services and is running well.",Wind Vintage,2026-04-19,False,False
Heuer Dato Carrera Reference 3147N Indianapolis Motor Speedway Indy 500,Heuer,69000,https://www.windvintage.com/heuer-dato-carrera-reference-3147n-indianapolis-motor-speedway-indy-500-1,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780348316912-N2DQG39ROMR4O0NLCTVC/Image+48.jpeg,"The Heuer Carrera is one of the legendary chronograph designs of the 20th century. Featuring stark angled lugs that were a product of the architecture of the 1960s, the present watch is notably a “first execution” and features an unpolished case. Finding Carreras from the 1960s with in great condition is extremely difficult. The reference 3147 was the first Heuer Carrera with date and this is a 3147N with the N meaning “Noir” indicating a black dial. The movement is a Landeron 189 with date and the case back is thicker on these to accommodate the thicker movement with the date. The case diameter is 36mm with a lug width of 18mm. The present example is a bit of a hodgepodge. The watch features service replacement hands with Super-LumiNova. The case has been lightly polished and it has a replacement crystal. The case back sticker is in tact. It is possible the dial was placed in the watch. Regardless, it is a very rare dial and highly coveted vintage Heuer. An Autavia model with this dial sold at Christie’s for nearly $200,000 back in 2017 . You can read more about the origins of the Carrera in the in-depth article that I wrote for HODINKEE back in 2013 . We do not know the service history, but the watch is running well. It does not come with a box or papers.",Wind Vintage,2026-04-19,False,False
Heuer Monaco Reference 1133G Unpolished,Heuer,14900,https://www.windvintage.com/heuer-monaco-reference-1133g-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1776892161540-82JQDRLZQVRW4GHQXIXZ/Image+52.jpeg,"The Heuer Monaco was introduced in 1969 with the first automatic chronograph movement, the calibre 11. Coupled by the association of Steve McQueen’s decision to wear the watch in the film ‘Le Mans’, the watch is nothing short of iconic. This is a very attractive reference 1133G with the rare all grey metallic dial. Most are grey with black registers. We believe the case is unpolished. The dial is stunning. The watch dates to the early 1970s. The watch does not come with box and papers. The watch was just serviced and is running well.",Wind Vintage,2026-04-19,False,False
Heuer Monaco ref. 1133 Paintless Wonder Dial,Heuer,11900,https://www.windvintage.com/heuer-monaco-ref-1133-paintless-wonder-dial,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779797070885-MG57622A2G61Z6ER0EI9/Image.jpeg,"The Heuer Monaco was introduced in 1969 with the first automatic chronograph movement, the calibre 11. Coupled by the association of Steve McQueen’s decision to wear the watch in the film ‘Le Mans’, the watch is nothing short of iconic. This example has taken a fascinating transitional metallic dial referred to as the Paintless Dial. The stainless steel case measures approximately 38x40mm. It is paired on a vintage Heuer bracelet made by NSA. The case appears to be polished. The hands are period correct replacements. The watch does not come with a box and papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Abercrombie &amp; Fitch Seafarer 2443 By Heuer Unpolished,Heuer,19000,https://www.windvintage.com/abercrombie-fitch-seafarer-2443-by-heuer-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779136457986-0S5FSGRWA3VVC2L4F9CC/Image+95.jpeg,"The most desirable models from the retailer would be the Seafarer. The watch features a Valjoux 72 movement which was modified to incorporate a tide complication. The case appears to be unpolished. It measures in at 38mm wide. The watch is paired on a contemporary beads of rice bracelet. Learn more about these watches within Charlie Dunne’s article ‘ Collector's Guide: Vintage Abercrombie & Fitch Seafarer Watches ’. The watch does not come with box and papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Heuer Autavia Ref 2446 First Generation Big Subs,Heuer,34900,https://www.windvintage.com/heuer-autavia-ref-2446-first-generation-big-subs,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/bb7b769b-6add-46e6-aeec-a9cac2c0956f/DSC00619.JPG,"First Generation Big Subs The Heuer Autavia is recognized by collectors as one of the great sports chronographs of the 1960s. Along with many of its contemporaries of the era, it is powered by the Valjoux 72. This is one of the last “Big Subs” First Execution dial Autavia reference 2446 examples made with a serial in the 53,XXX range and T / SWISS in the hour register indicating tritium lume. These are quite rare and have become more desirable because of the lack of radiation that tritium has versus the earlier radium models. The dimensions are 38mm (48mm lug-to-lug). The stainless steel case has been polished in the past. The luminous material has developed a warm patina. The watch does not come with a box or papers. It is running well, the full service history is unknown.",Wind Vintage,2026-04-19,False,False
Heuer Autavia Ref 2446C Unpolished,Heuer,7900,https://www.windvintage.com/heuer-autavia-ref-2446c-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1777296352398-HT49XGHUOCSQ8KWYKTAG/Image.jpeg,"This Heuer Autavia reference 2446C is in fantastic condition. The luminous hour markers and hands have developed a warm patina. The case appears to be unpolished. It features a rare red chronograph hand. It does not come with a box and papers. We do not know the service history, but it is running well. The watch comes from the son of the original owner.",Wind Vintage,2026-04-19,False,False
Heuer Audi Sport Chronograph w/ Box,Heuer,7900,https://www.windvintage.com/heuer-audi-sport-chronograph-w/-box,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780411565018-GIIIQIO4MMS32C6AHLGI/Image+53.jpeg,"The Heuer Audi Sport chronographs are interesting stainless steel sport watches made initially for the UK market with a short production window dating to the 1980’s. The watch is powered by the Lemania 5100. The watch features a luminous black dial. There is a date window at 3 o’clock and it features a 12 hour elapsed time sup dial, and an orange elapsed time minute hand. The case has been polished. It does not come with papers. It does come with a box We do not know the service history, but the watch is running well.",Wind Vintage,2026-04-19,False,False
HEUER Audi Sport Chronograph Unpolished,Heuer,8900,https://www.windvintage.com/heuer-audi-sport-chronograph-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780411677018-SI1N1AITNKISBCX17BFN/Image+54.jpeg,"The Heuer Audi Sport chronographs are interesting stainless steel sport watches made initially for the UK market with a short production window dating to the 1980’s. The watch is powered by the Lemania 5100. The watch features a luminous black dial. There is a date window at 3 o’clock and it features a 12 hour elapsed time sup dial, and an orange elapsed time minute hand. The case appears to be unpolished. It does not come with a box or papers. We do not know the service history, but the watch is running well.",Wind Vintage,2026-04-19,False,False
Longines 14k Yellow Gold United States of America Pocket Watch,Longines,8900,https://www.windvintage.com/longines-14k-yellow-gold-united-states-of-america-pocket-watch,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1781541739555-97NVVRDH2HPADTGEX8VC/Image+31.jpeg,"This Longines pocket watch is 14k yellow gold and measures 46mm in diameter. The case cover displays a bejeweled E Pluribus Unum crest and the words “ United States of America 1776-1976” commemorating the 200th anniversary of The United States. The watch features a time only soleil dial and the caseback suggest that this watch is number 78 out of 200 pieces production. This is an American made case. It measures 46mm in diameter. This watch does not come with a box or papers. We do not know the service history, but the watch is running well.",Wind Vintage,2026-04-19,False,False
Panerai PAM01124 on Bracelet w/ Service Box,Panerai,4900,https://www.windvintage.com/panerai-pam01124-on-bracelet-w/-service-box,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779304416211-V6TEBYOPMOWW94JG6FQL/Image+20.jpeg,"This Panerai PAM1124 is a great and robust modern sports watch in stainless steel. The case measures 42mm in diameter and features the iconic Panerai crown bridge. The watch features a blue dial and comes with a stainless steel bracelet that will accommodate a wrist of around 7+ inches. The watch does not come with a box and papers. It comes with a service box. The complete service history is unknown, but it is running well. The current retail price for this watch is $8,900. If we could own one Panerai in the entire universe, this would be that watch. This would be the watch I would choose to wear on P-Day. This is probably the most elegant timepiece ever to come out of Panerai.",Wind Vintage,2026-04-19,False,False
Aquastar Deepstar Big Eye Mk 4 Chronograph Mint Condition,Aquastar,9000,https://www.windvintage.com/aquastar-deepstar-chronograph-mint-condition,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/5939edec-f9e8-4d5a-9dc6-b0a567c466ab/DSC01540.JPG,"This Aquastar Deepstar Big Eye Mk 4 chronograph is an outstanding example. The case is made in stainless steel and measures 38mm in diameter and approximately 48mm lug-to-lug. It is in mint condition. The watch features a grey dial with one white subdial at 3 o’clock displaying elapsed minutes. The watch features an engraved rotating bezel. The watch is paired with a black rubber strap and a stainless steel starfish buckle. The watch dates to circa 1965. For those looking for one of the greatest examples of a vintage Aquastar Deepstar, this is it. The watch has been highly endorsed by the legendary Aquastar collector @10thwatch . The watch does not come with a box or papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Vulcain Cricket S2321B Unpolished,Other,1900,https://www.windvintage.com/vulcain-cricket-s2321b-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780346869114-P45V0HAL1FSM0IW7N33W/Image+47.jpeg,"This Vulcain Cricket reference S2321B is an awesome example with a silver dial. It is in spectacular condition with an unpolished case measuring 34mm in diameter and 39mm lug-to-lug. The watch does not come with box and papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Vulcain Black Dial Cricket Reference 303000 Unpolished,Other,2900,https://www.windvintage.com/vulcain-black-dial-cricket-reference-303000-unpolished-2,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780406583525-MHOP1AK83WV669JWO6T9/Image+50.jpeg,"This Vulcain Cricket is an awesome example with a rare black gilt dial. The reference 303000 is an angular 33.5mm diameter case (41mm lug-to-lug). The case is unpolished and features the original signed crown. The watch is powered by the calibre 120. The watch does not come with box and papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Vulcain Cricket Grey Dial Ref S2328A Unpolished,Other,7900,https://www.windvintage.com/vulcain-cricket-grey-dial-ref-s2328a-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1779983060970-719HJZTYGLH0B7XYLE4C/Image+23.jpeg,"A Unpolished This Vulcain Cricket reference S2328A is a fantastic and rare example with the rare grey metallic dial with a mirror track. Over the years of collecting, I have only seen three examples - one of which is in Eric’s personal collection which he wore in the Rolex Explorer Reference Points video! The watch has a blue “RA” stamp on the outside of “Swiss Made” at 6 o’clock. It is powered by the calibre MSR S2. The case is unpolished. It features the very cool “Officer” style lugs, and an angled bezel. The case measures 35mm in diameter (41.5mm lug-to-lug). The alarm is very loud and will surely wake you up when it rings! The watch does not come with box and papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Audemars Piguet Integrated Bracelet In 18k White Gold Unpolished,Audemars Piguet,9900,https://www.windvintage.com/audemars-piguet-integrated-bracelet-in-18k-white-gold,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1780088579120-2XKHOPUSPIBU4JDA1JXQ/Image+29.jpeg,"This Audemars Piguet is an incredible watch in fantastic condition. The case appears to be unpolished. The bracelet is unpolished. The case is made of 18k white gold. It measures approximately 25.5mm by 25.5mm. It weighs 57 grams, The bracelet is very intricately made and one of the highest quality bracelets if the era. It can fit a wrist slightly over 7 inches. The watch does not come with box and papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Audemars Piguet Royal Oak 14813BC in White Gold with Diamond Bezel,Audemars Piguet,59000,https://www.windvintage.com/audemars-piguet-royal-oak-14813bc-in-white-gold-with-diamond-bezel,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1777303544031-UWAQCAPDH6QNCI61MB15/Image+5.jpeg,"The Audemars Piguet Royal Oak is an icon. It is the original luxury sports watch that created and defined the category. Introduced at BaselWorld in 1972 after being designed by Gérald Genta, it turned the Swiss industry upside down and changed the fortunes of the struggling Audemars Piguet. It’s no surprise, that Patek Philippe hired Gerald Genta a few years later to introduce their own version of a steel luxury sports watch: the Nautilus. This Audemars Piguet Royal Oak reference 14813BC is in white gold. The case measures approximately 36mm in diameter. The bezel is factory set with round diamonds. The watch features a beautiful mother of pearl dial with round diamond indices. The case and bracelet are 18k white gold. The case has been lightly polished in the past. The watch does not come with a box or papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Urwerk UR-106 ‘Only Watch’ Full Set Mint Condition,Urwerk,85000,https://www.windvintage.com/urwerk-ur-106-only-watch-full-set-mint-condition,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/f550741c-48a6-4d39-83ef-4369d411f3f8/DSC06621.JPG,"This Urwerk reference UR-106 was made as a Piece Unique for Only Watch. The watch features an aggressive case shape which is crafted from titanium with a black PVD coating. The dimensions measure approximately 50 x 35mm. The watch features satellite hours indication which gives the appearance of analog and digital time. It is powered by the automatic calibre UR-6.01. For those looking for something eclectic, and highly interesting this is a great opportunity. Despite our passion leaning towards vintage watches, there are certainly a number of modern watches that are undeniably awesome. Urwerk watches represent forward thinking watchmaking and get just about everyone excited - whether you are simply curious about watches or are amazed at the linear format on the timepiece. This is truly a fun watch to wear. The watch comes with box and papers. We do not know the service history of the watch but it is running well. It was previously sold at Phillips for the 2015 “Only Watch” charity auction in favour of research on Duchenne muscular dystrophy, and belonged to an incredible collector! It comes with the 2 year International Warranty paperwork from Urwerk dating to 2020.",Wind Vintage,2026-04-19,False,False
Universal Geneve Compax with MK1 Nina Rindt Dial,Universal Geneve,19900,https://www.windvintage.com/universal-geneve-compax-with-mk1-nina-rindt-dial,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1778762583555-TRMMYWDA0856YXNH91A7/Image+64.jpeg,"This is a Universal Geneve Compax with the MK 1 Nina Rindt dial with applied U logo and thinner register hands. The reference and serial are not visible on the case back. The case has been polished. It comes from the family of the original owner. It appears to have a replacement crown. It has a manual-wind movement (Caliber 72 made by Valjoux), and measures 36mm in diameter, and approximately 45mm lug-to-lug. It does not include the original box or papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Breguet Classique Quantième Perpétuel 7327 7327BB/11/9VU Perpetual Calendar w/ Papers,Breguet,59000,https://windvintage.com/breguet-classique-quantime-perptuel-7327-7327bb/11/9vu-perpetual-calendar-w/-papers,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/b01c87dd-f445-49ab-a4d4-fb3e0f22071f/DSC03672.JPG,"This Breguet Classique is a beautiful perpetual calendar wristwatch. The watch is powered by the automatic calibre 502.3.P. The case is made of 18k white gold and measures 39mm in diameter. It features 20mm lug width. The case appears to be unpolished. This extraordinary timepiece retails for $109,100! It is a tremendous discount. For those looking for an incredible complicated dress watch, this is very special. It comes with papers from the original owner. It does not come with box. The watch was sold in October 2023 and is in fantastic condition.",Wind Vintage,2026-04-19,False,False
Gronefeld 1969 DeltaWorks in Stainless Steel Full Set Brand New,Other,49000,https://www.windvintage.com/gronefeld-1969-deltaworks-in-stainless-steel-full-set-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1778697939957-KWD064N6CUA2X6OOWSUO/Image+58.jpeg,"This Gronefeld 1969 DeltaWorks is a great ‘sports utility’ watch in stainless from the Dutch independent watchmakers. The watch is inspired by the Dutch Delta Works and designed to cope with the perils of water ingress and shocks while still upholding the elevated standards of horology and traditional craftsmanship. The case measures 45mm in diameter and is 12.5mm thick. The watch features an exhibition caseback displaying the calibre G-06 movement. This example features the ‘Khaki’ dial. The watch is in great shape and appears to be unpolished. This watch comes with a box and papers. We do not know the service history, but it is running well. The watch dates to 2026.",Wind Vintage,2026-04-19,False,False
Longines Swissair 24-Hour Reference 6630 w/ Extract from the Archives,Longines,65000,https://www.windvintage.com/longines-swissair-24-hour-reference-6630,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/a84a1d72-c227-47dc-93bd-2cc0d5c8e0e2/DSC06188.JPG,"This Longines is an incredibly interesitng and rare oversized wristwatch made for Swissair pilots. The stainless steel case is a massive 47mm in diameter and 57mm lug-to-lug. The watch displays a 24-hour dial. It features a spade hour hand and leaf minute hand. The watch features a 9mm onion crown. The watch was invoiced to Swissair in 1957. These watches have sold as high as $176,000 at auction. For those looking for incredible aviation Longines timepieces, these are special watches. The watch does not come with a box or papers. We do not know the service history but it is running well. It comes with Extract from the Archives. The watch is paired on the original strap and buckle appears to be original.",Wind Vintage,2026-04-19,False,False
OMEGA Speedmaster Reference 145.022-69 BA In 18K YG,Omega,45000,https://www.windvintage.com/omega-speedmaster-reference-14502269-ba-in-18k-yg,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1778015999821-KMB0ZV2WZBHBBIWSH8IK/Image+43.jpeg,"A Speedmaster Reference 145.022-69 BA in 18K YG OMEGA introduced the Speedmaster in 1957, initially created for drivers in automotive racing needing to time their laps. However, the Speedmaster would reach eternal iconic status by eventually being qualified for spaceflight by NASA after an intense testing of several of the highest-grade chronographs of the 1960s. NASA selected the Speedmaster as the exclusive watch for use by its astronauts. The OMEGA Speedmaster reference 145.022-69 BA was the first OMEGA Speedmaster to be produced in 18k yellow gold. Only 30 examples were produced in total for astronauts and two were produced for President Nixon and Vice President Agnew. The next examples were given to Astronauts and are considered by many to be the grail OMEGA Speedmasters. On October 20, 2022, Wally Schirra’s personal OMEGA Speedmaster Professional BA 145.022 was sold for $1,906,954 . This example is one that was sold to the public. The 18K yellow-gold case is in has been lightly polshed. The dial is fantastic and the bezel remains in good condition. The watch is powered by the caliber 861. The bracelet is long and should fit a wrist approximately 7.1 inches. Finding an example with a long bracelet is incredibly difficult. For those looking for an epic gold Speedmaster, these are amazing watches. To learn more about the OMEGA Speedmaster, you can watch my ‘Reference Points: Understanding The Entire Lineage Of The OMEGA Speedmaster ’ video and read the corresponding article. The watch does not come with box and papers. We do now know the service history, but it is running well. PIRCE: $45,000 (SBUXYT5205) $45,000 #block-b1d762b46f5e6eea7d03 { --sqs-block-content-flex: 0; } #block-b1d762b46f5e6eea7d03 { --opacity: 100%; --translate-x: 0px; --translate-y: 0px; --rotation: 0deg; --scale-x: 100%; --scale-y: 100%; --skew-x: 0deg; --skew-y: 0deg; --origin-x: 50%; --origin-y: 50%; opacity: var(--opacity, 1); transform: translateX(var(--translate-x)) translateY(var(--tra",Wind Vintage,2026-04-19,False,False
Ikepod Hemipode Grand Date on Rare Bracelet Full Set Unpolished,Other,6900,https://windvintage.com/ikepod-hemipode-grand-date-on-rare-bracelet-full-set-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/ed101605-a567-4cc1-833b-702ee9bc981f/DSC09947.png,"This Ikepod Hemipode Grande Date is in new old stock condition and is COSC certified. The watch features a 43mm stainless steel case and a 4500 Dubois Depraz movement with a chronograph function. The watch features a black dial with an orange chronograph hand. It is is in outstanding condition and unpolished. The bracelet is rare and extremely comfortable on the wrist. It comes with full set with box and papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,False,False
Titus Big Crown Calypsomatic Ref. 7840 Unpolished,Other,9900,https://windvintage.com/titus-calypsomatic-ref-7840-unpolished,https://images.squarespace-cdn.com/content/v1/5b213f95506fbec9b54e014c/1769954824146-LJM9PPIKTWJ4QZHPH749/DSC01655.png,"This Titus Calypsomatic reference 7840 is an extremely cool vintage dive watch. It is reminiscent of many Rolex Big Crown Submariners and there is a strong collector community for these watches. The watch features the nicest and most attractive glossy dial I have seen on any example. It features warm patina on the hands and markers - which are tritium. This is like wearing a Big Crown without radium! The stainless steel case measures approximately 38mm in diameter (48mm lug-to-lug). The watch comes with an original three link bracelet signed by Titus. For those looking for a world class Titus Big Crown Calypsomatic, this is one of the best! The watch does not come with a box and papers. We do not know the service history, but it is running well.",Wind Vintage,2026-04-19,True,False
